"Name","Loop","FollowParent","ShakeScreen","ShakeMaxIntensity","Time","RenderableScale","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","Scale","TextInstanceName","TextParentInstanceName","EnemyVersion","FlashWidth","KillLoopingSoundsOnEnd","OutputEvent","ParentLookAtOffsetRadius","ForcedLength","Shadow","PrestigeVersion","PrestigeVersion2","PrestigeVersion3"
,,,,,,,"sound_golem_deploy_end","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"giant_deploy_dustPuff",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"giant_deploy_dustPuff_shadow",,"Shadow",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"giant_deploy_rocks_hitGround",,"Object",,,,,,,,,,,,,
"golem_steps",,,,,,,"sound_golem_steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"giant_hitpuff2",,"Base",,,,,,,,,,,,,
"golem_attack_start",,,,,,,"sound_golem_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
"small_golem_attack_start",,,,,,,"sound_small_golem_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
"golem_hit",,,,,,,"sound_golem_hit","SWF",,,,,"Object",100,,,,,,,,,,,,
"small_golem_hit",,,,,,,"sound_small_golem_hit","SWF",,,,,"Object",100,,,,,,,,,,,,
"golem_die",,,,,200,,"sound_golem_die","ParticleEmitter",,,"towerExplode_Smoke",,"Object",100,,,"golem_die_enemy",,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Small_rock_particle1",,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Death_player","Object",,,,,,,,,,,,,
"small_golem_die",,,,,200,,"sound_small_golem_die","ParticleEmitter",,,"towerExplode_Smoke",,"Object",100,,,"golem_die_enemy",,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Small_rock_particle1",,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Death_player","Object",,,,,,,,,,,,,
"golem_die_enemy",,,,,200,,"sound_golem_die","ParticleEmitter",,,"towerExplode_Smoke",,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Small_rock_particle1",,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Death_player","Object",,,,,,,,,,,,,
,,,,,,,,"Effect","sc/effects.sc","RoundExplosion",,,"Object",,,,,,,,,,,,,
"valkyrie_deploy",,,,,,,"sound_valkyrie_deploy","SWF",,,,,"Object",100,,,,,,,,,,"valkyrie_deploy_prestige",,
,,,,,,,"sound_valkyrie_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
"valkyrie_steps",,,,,,,"sound_valkyrie_steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
"valkyrie_attack_start",,,,,,,"sound_valkyrie_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
"valkyrie_hit",,,,,,,"sound_valkyrie_hit","SWF",,,,,"Object",100,,,,,,,,,,,,
"valkyrie_die",,,,,,,,"Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",100,,,,,,,,,,,,
,,,,,,,"sound_valkyrie_die","SWF",,,,,"Object",,,,,,,,,,,,,
"replay_drag",,,,,,,,"ParticleEmitter",,,"touch_sparkle1",,"Above",,,,"replay_drag_enemy",,,,,,,,,
"replay_drag_enemy",,,,,,,,"ParticleEmitter",,,"touch_sparkle2",,"Above",,,,,,,,,,,,,
"dragon_attack_start",,,,,,,"sound_dragon_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
"dragon_hit",,,,,,,"sound_dragon_projectile_hit","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dragon_hit_sparks",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dragon_fire_hit",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dragon_hit_smoke",,"Object",,,,,,,,,,,,,
"Dragon_Emitter","true","true",,,,,,"ParticleEmitter",,,"DragonEmitterTrail",,"Above",50,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dragon_trail_glow",,"Object",,,,,,,,,,,,,
"tesla_deploy",,,,,,,"sound_tesla_deploy","SWF",,,,,"Above",,,,,,,,,,,"tesla_deploy_prestige",,
"tesla_up",,,,,,,"sound_tesla_up","SWF",,,,,"Above",,,,,,,,,,,,,
"tesla_down",,,,,,,"sound_tesla_down","SWF",,,,,"Above",,,,,,,,,,,,,
"Tesla_beam",,,,,,,"sound_tesla_attack","SWF","sc/effects.sc","tesla_beam",,,"Above",,,,,80,,,,,,,,
"tesla_hit_effect",,"true",,,,,"sound_tesla_hit","ParticleEmitter",,,"tesla_hit_spark",,"Object",70,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tesla_spot_hit",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"tesla_smoke_hit",,"Above",,,,,,,,,,,,,
,,,,,150,,,"ParticleEmitter",,,"tesla_electric_hit",,"Above",,,,,,,,,,,,,
"tesla_die",,,,,,,,"Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",,,,,,,,,,,,,
,,,,,,,"Boulder impact","SWF",,,,,"Object",,,,,,,,,,,,,
"elixircollector_deploy",,,,,,,"sound_elixircollector_deploy","SWF",,,,,"Above",,,,,,,,,,,"elixir_collector_deploy_prestige",,
"elixircollector_die",,,,,,,"sound_elixircollector_die","Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",,,,,,,,,,,,,
,,,,,,,"Boulder impact","SWF",,,,,"Object",,,,,,,,,,,,,
"chr_wizard_deploy",,,,,,,"sound_chr_wizard_deploy","SWF",,,,,"Object",100,,,,,,,,,,"wizard_deploy_prestige",,
,,,,,,,"sound_chr_wizard_deploy_end","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
"chr_wizard_steps","true",,,,,,"sound_chr_wizard_steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
"chr_wizard_attack_start",,,,,,,"sound_chr_wizard_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_chr_wizard_attack_vo","SWF",,,,,"Object",100,,,,,,,,,,,,
"chr_wizard_projectile_hit",,,,,,,"sound_chr_wizard_projectile_hit","ParticleEmitter",,,"chr_wiz_hit_sparks",,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"chr_wiz_hit_fire",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"chr_wiz_hit_smoke",,"Object",,,,,,,,,,,,,
"chr_wizard_hit",,,,,,,"sound_chr_wizard_hit","SWF",,,,,"Object",100,,,,,,,,,,,,
"chr_wizard_die",,,,,,,,"Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",100,,,,,,,,,,,,
,,,,,,,"sound_chr_wizard_die","SWF",,,,,"Object",,,,,,,,,,,,,
"mini_pekka_deploy",,,,,,,"sound_minipekka_deploy","SWF",,,,,"Object",100,,,"mini_pekka_deploy_enemy",,,,,,,"mini_pekka_deploy_prestige",,
,,,,,,,"sound_minipekka_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
"mini_pekka_deploy_enemy",,,,,,,"sound_minipekka_deploy","SWF",,,,,"Object",100,,,,,,,,,,"mini_pekka_deploy_prestige",,
,,,,,,,"sound_minipekka_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fx_largeSize","Base",,,,,,,,,,,,,
"mini_pekka_steps",,,,,,,"sound_minipekka_steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
"mini_pekka_attack_start",,,,,,,"sound_minipekka_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
"mini_pekka_hit",,,,,,,"sound_minipekka_hit","SWF",,,,,"Object",100,,,,,,,,,,,,
"mini_pekka_die",,,,,,,"sound_minipekka_die","Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",100,,,"pekka_die_enemy",,,,,,,,,
"hog_rider_deploy",,,,,,,"sound_hog_rider_deploy","SWF",,,,,"Object",100,,,,,,,,,,"hog_rider_deploy_prestige",,
,,,,,,,"sound_hog_rider_deploy_end","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
"hog_rider_steps",,,,,,,"sound_hog_rider_steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
"hog_rider_attack_start",,,,,,,"sound_hog_rider_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
"hog_rider_hit",,,,,,,"sound_hog_rider_hit","SWF",,,,,"Object",100,,,,,,,,,,,,
"hog_rider_die",,,,,,,,"Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",100,,,,,,,,,,,,
,,,,,,,"sound_hog_rider_die","SWF",,,,,"Object",,,,,,,,,,,,,
"hog_rider_landing",,,,,,,"sound_hog_rider_landing","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"knight_deploy_dustPuff1",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"knight_depoy_dustShadow",,"Shadow",60,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"knight_deploy_dustPuff2",,"Object",60,,,,,,,,,,,,
"tombstone_deploy",,,,,250,,"sound_tombstone_deploy","ParticleEmitter",,,"towerExplode_Smoke",,"Ground",,,,,,,,,,,"tombstone_deploy_prestige",,
,,,,,250,,,"ParticleEmitter",,,"Rock Pieces Emitter",,"Ground",,,,,,,,,,,,,
"tombstone_die",,,,,,,"sound_tombstone_die","ParticleEmitter",,,"Goblin_hut_woodExplosion",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TargetDummy_planks2",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TowerExplode_smokePuff",,"Base",,,,,,,,,,,,,
"GetMana",,,,,,,"get mana","SWF","sc/effects.sc","get_mana",,,"Above",,"txt","resource",,,,,,,,,,
"Damage",,,,,,,,"SWF","sc/effects.sc","effect_Hit1",,,"Object",100,,,,,,,,,,,,
"Immunity",,"true",,,,,,"SWF","sc/effects.sc","immunity",,,"Above",100,,,,,,,,,,,,
"Vulnerability",,"true",,,,,,"SWF","sc/effects.sc","vulnerability",,,"Above",100,,,,,,,,,,,,
"Healing",,"true",,,,133,"sound_heal_spell","ParticleEmitter",,,"heal_ground",,"Base",100,,,"Healing_enemy",,,,,,,"healing_prestige",,
,,,,,,133,,"ParticleEmitter",,,"heal_ground_ring",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_particle_lines",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_effect_border_smoke",,"Base",,,,,,,,,,,,,
,,,,,10,,,"ParticleEmitter",,,"heal_border_burst",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_border_burst2",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_cross",,"Object",,,,,,,,,,,,,
"CharacterDeploy","true",,,,,,"CharacterDeploy","SWF",,,,,"Object",50,,,,,,,,,,,,
"Cast_RainOfArrows",,,,,,,"Arrow fire","ParticleEmitter",,,,,"Above",,,,,,,,,,,,,
"ArrowHitGround",,,,,,,"Arrow volley hit","ParticleEmitter",,,"Arrows Hit Ground",,"Ground",100,,,,,,,,,,,,
"ArrowHit",,,,,,,"Arrow hit","SWF",,,,,"Ground",100,,,,,,,,,,,,
"TowerExplode",,,1000,,50,,,"ParticleEmitter",,,"TargetDummy_planks",,"Object",,,,,,,,,,,,,
,,,,,,,"sound_mortar_die","ParticleEmitter",,,"FireRingEmitter",,"Above",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TowerExplode_rockEmitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Tower_destroyed_ground",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Big_rock_particle1",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TargetDummy_planks2",,"Object",,,,,,,,,,,,,
"CrowdTowerTakeDamage",,,,,,,"sound_tower_take_damage","Effect",,,,,"Object",,,,"CrowdTowerTakeDamageEnemy",,,,,,,,,
"CrowdTowerTakeDamageEnemy",,,,,,,"sound_tower_take_damage_enemy","Effect",,,,,"Object",,,,,,,,,,,,,
"CrowdSummonBigUnit",,,,,,,"sound_summon_own_big","Effect",,,,,"Object",,,,"CrowdSummonBigUnitEnemy",,,,,,,,,
"CrowdSummonBigUnitEnemy",,,,,,,"sound_summon_enemy_big","Effect",,,,,"Object",,,,,,,,,,,,,
"CrowdDieBigUnit",,,,,,,"sound_summon_own_big_die","Effect",,,,,"Object",,,,"CrowdDieBigUnitEnemy",,,,,,,,,
"CrowdDieBigUnitEnemy",,,,,,,"sound_summon_enemy_big_die","Effect",,,,,"Object",,,,,,,,,,,,,
"WizardProjectileHit",,,,,,,"WizardProjectileHit","SWF",,,,,"Object",100,,,,,,,,,,,,
"XbowAttack",,,,,,,"sound_xbow_fire_1","SWF",,,,,"Object",100,,,,,,,,,,,,
"ArcherTowerAttack",,,,,,,"ArcherTower attack","SWF",,,,,"Object",100,,,,,,,,,,,,
"ArcherDeploy",,,,,,,"Archer deploy","SWF",,,,,"Object",100,,,,,,,,,,"ArcherDeployPrestige",,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
"Rascal_female_dep",,,,,,,"sound_rascal_girl_dep","SWF",,,,,"Object",100,,,,,,,,,,"rascal_girl_deploy_prestige",,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
"MagicArcherDeploy",,,,,,,"Magic Archer deploy","SWF",,,,,"Object",100,,,,,,,,,,"magic_archer_deploy_prestige",,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
"SneakyArcherDeploy",,,,,,,"Archer deploy","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"Sound_invis_archer","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"Deploy_ground_fX_mediumSize","Base",,,,,,,,,,,,,
"ArcherSteps",,,,,,,"Archer steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
"FemRasSteps",,,,,,,"sound_rascal_fem_steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
"ArcherAttackStart",,,,,,,"Archer attack start","SWF",,,,,"Object",100,,,,,,,,,,,,
"ArcherAttack",,,,,,,"Archer attack","SWF",,,,,"Object",100,,,,,,,,,,,,
"rascal_fem_attack",,,,,,,"sound_fem_rascal_atk","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_fem_rascal_atk_vo","SWF",,,,,"Object",100,,,,,,,,,,,,
"ArcherDie",,,,,,,,"Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",100,,,,,,,,,,,,
,,,,,,,"Archer die","SWF",,,,,"Object",,,,,,,,,,,,,
"PoisonSteam",,"true",,,,,,"ParticleEmitter",,,"PoisonSteamer",,"Above",,,,,,,,,,,,,
"GoodTarget",,"true",,,,,,"Filter","sc/effects.sc","filter_target",,,"Base",100,,,,,,,,,,,,
"RangeDanger",,"true",,,,,,"Filter","sc/effects.sc","filter_enemy",,,"Base",100,,,,,,,,,,,,
,,,,,,,"Enemy on range","SWF","sc/effects.sc","spot_enemy",,,"Above",,,,,,,,,,,,,
"DragEffect","true",,,,,,,"ParticleEmitter",,,"DragSparkEmitter",,"Base",,,,,,,,,,,,,
"SpellCasting",,,,,,,"SpellCasting","ParticleEmitter",,,"HotCoals_sparks",,"Object",,,,,,,,,,,,,
"Fireball_explosion",,,800,,100,,,"ParticleEmitter",,,"explosion_base",,"Ground",85,,,,,,"BlueFireball",,,,"fireball_explosion_prestige",,
,,,,,,,"Fire ball explo","ParticleEmitter",,,"Fireball_explosion_smoke",,"Object",,,,,,,"RedFireball",,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","Fireball_explosion_glow",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","Fireball_explosion_sparks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","darken_gradient","explosion_lava",,"Base",,,,,,,,,,,,,
,,,,,10,,,"ParticleEmitter",,,"explosion_gradients",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_shadow",,"Shadow",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_fire",,"Object",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"explosion_continousFire",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_glow",,"Above",,,,,,,,,,,,,
"Death_player",,,,,,,"sound_generic_death","ParticleEmitter",,,"Death_elixir_burst1",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","BloodCloud","Death_enemy_puff",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","BloodCloud","Death_blue_smoke_shadow",,"Shadow",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","BloodCloud","Death_elixir_ground1",,"Base",,,,,,,,,,,,,
"cannon_fire_projectile",,,,,,,"Cannon Fire","ParticleEmitter",,,"cannon_glow_top",,"Above",1,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"cannon_smoke1",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"cannon_firePareticles",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"cannon_glow",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"cannon_smoke_shadow",,"Shadow",,,,,,,,,,,,,
"cannon_hit",,"true",,,,,,"ParticleEmitter",,,"cannon_hit_rock_emiter",,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"cannon_hit_smokePuff",,"Object",60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"Cannon_deploy",,,,,,,"Cannon Deploy","SWF",,,,,"Above",,,,,,,,,,,"cannon_deploy_prestige",,
"Xbow_deploy",,,,,,,"sound_xbow_deploy","SWF",,,,,"Above",,,,,,,,,,,"xbow_deploy_prestige",,
"Cannon_die",,,,,,,,"Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",,,,,,,,,,,,,
,,,,,,,"Boulder impact","SWF",,,,,"Object",,,,,,,,,,,,,
"Character_marker_player",,,,,,,,"SWF",,,,,"Base",,,,"Character_marker_enemy",,,,,,,,,
"Character_marker_enemy",,,,,,,,"SWF",,,,,"Base",,,,,,,,,,,,,
"FireballEmitter","true","true",,,,,,"ParticleEmitter",,,"FireballEmitterTrail",,"Object",50,,,,,,,,,,"FireballEmitterPrestige","FireballEmitterPrestige2",
,,,,,,,,"ParticleEmitter",,,"fireball_trial_spark",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"fireball_trail_glow",,"Above",,,,,,,,,,,,,
"Spell_rage_ground",,,,,,,,"SWF","sc/effects.sc","rage_effect_ground",,,"Base",,,,"Spell_rage_ground_red",,,,,,,"spell_rage_ground_prestige",,
,,,,,,,,"SWF","sc/effects.sc","spell_rage_radius_blue","rage_spell_radius_blue",,"Base",,,,,,,,,,,,,
"Spell_rage_effect",,,,,,,"sound_rage_effect","ParticleEmitter",,,"Spell_rage_smoke1",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Spell_rage_smoke2",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Spell_rage_glowFast",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Spell_rage_sparckle1",,"Object",,,,,,,,,,,,,
"Spell_rage_hit_effect","true","true",,,,,,,,,,,,,,,,,,,,,,,,
"Spell_rage_loop","true",,,,,,,"ParticleEmitter",,,"Spell_rage_sparkle1_loop",,"Object",,,,,,,,,,,,,
"EnemyGenericDie",,,,,,,"sound_enemy_die_jingle","Effect",,,,,"Object",,,,,,,,,,,,,
"GenericDie",,,,,,,"sound_own_die_jingle","Effect",,,,,"Object",,,,"EnemyGenericDie",,,,,,,,,
"inferno_tower_deploy",,,,,250,,"sound_place_inferno_tower","ParticleEmitter",,,"towerExplode_Smoke",,"Ground",,,,,,,,,,,"inferno_tower_deploy_prestige",,
"inferno_beam_lvl1","true",,,,,,"inferno_loop","SWF","sc/effects.sc","inferno_beam",,,"Above",,,,,170,,,,,,,,
"inferno_beam_lvl2","true",,,,,,"inferno_loop","SWF","sc/effects.sc","inferno_beam_stage2",,,"Above",,,,,170,,,,,,,,
"inferno_beam_lvl3","true",,,,,,"inferno_loop","SWF","sc/effects.sc","inferno_beam_stage3",,,"Above",,,,,170,,,,,,,,
"inferno_hit_effect",,"true",,,,,,"ParticleEmitter",,,"inferno_hit_sparks",,"Object",70,,,,,,,,,,,,
,,,,,,,,"SWF","sc/effects.sc","inferno_hit_lines",,,"Object",,,,,,,,,,,,,
,,,,,,,,"Effect","sc/effects.sc","inferno_hit",,"inferno_dragon_firehit","Object",,,,,,,,,,,,,
"inferno_muzzle",,,,,,,,"SWF","sc/effects.sc","inferno_shoot",,,"Above",,,,,-1,,,,,,,,
"inferno_stage2_root","true",,,,,,,"SWF","sc/effects.sc","inferno_stage2_root",,,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"inferno_stage2_sparks",,"Base",,,,,,,,,,,,,
"inferno_stage3_root","true",,,,,,,"SWF","sc/effects.sc","inferno_stage3_root",,,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"inferno_stage3_sparks",,"Base",,,,,,,,,,,,,
"inferno_muzzle_stage2","true",,,,,,,"SWF","sc/effects.sc","inferno_shoot_st2",,,"Above",,,,,-1,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"inferno_stage2_peak_flame",,"Above",,,,,,,,,,,,,
"inferno_muzzle_stage3","true",,,,,,,"SWF","sc/effects.sc","inferno_shoot_st3",,,"Above",,,,,-1,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"inferno_stage3_peak_flame",,"Above",,,,,,,,,,,,,
"BombTower_die",,,400,,50,,"sound_bomb_tower_die","ParticleEmitter",,,"TargetDummy_planks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TargetDummy_planks2",,"Object",,,,,,,,,,,,,
"BombTower_projectile_hit",,,,,,,"sound_BombTower_projectile_hit","ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"BlueSparkEmitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"cannon_glow",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"BombTower_hit_flame",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"HitEffectParticles",,"Object",,,,,,,,,,,,,
"BombTower_attack","true",,,,,,"sound_bomber_attack","SWF",,,,,"Object",100,,,,,,,,,,,,
"BombTower_attack_start","true",,,,,,"sound_bomber_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
"Rocket_Emitter","true","true",,,,,,"ParticleEmitter",,,"Rocket_Emitter_Smoketrail",,"Object",50,,,,,,,,,,"Rocket_Emitter_Prestige","Rocket_Emitter_prestige2","Rocket_Emitter_prestige2"
,,,,,,,,"ParticleEmitter",,,"Rocket_Emitter_Sparks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Rocket_Emitter_Glow",,"Object",,,,,,,,,,,,,
,,,,,800,,,"ParticleEmitter",,,"Rocket_Emitter_Smoketrail",,"Object",,,,,,,,,,,,,
"Rocket_explosion",,,1500,,,,"sound_rocket_explosion","ParticleEmitter",,,"Fireball_explosion_smoke",,"Object",100,,,,,,"BlueRocket",,,,"Rocket_explosion_prestige","rocket_explosion_prestige2","rocket_explosion_prestige2"
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","Fireball_explosion_glow",,"Object",,,,,,,"RedRocket",,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","Fireball_explosion_sparks",,"Object",,,,,,,,,,,,,
,,,,,10,,,"ParticleEmitter",,,"explosion_gradients",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_shadow",,"Shadow",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_fire",,"Object",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"explosion_continousFire",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_glow",,"Above",,,,,,,,,,,,,
"Spell_freeze_loop","true",,,,,,,"ParticleEmitter",,,"freeze_snow1",,"Object",,,,,,,,,,,,,
"Spell_freeze_ground",,,,,,,,"SWF","sc/effects.sc","freeze_effect_ground",,,"Base",,,,"Spell_freeze_ground_red",,,,,,,"freeze_ground_prestige",,
,,,,,,,,"ParticleEmitter",,,"freeze_snowPiles1",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"freeze_snow_scatter1",,"Ground",,,,,,,,,,,,,
,,,,,,,,"SWF","sc/effects.sc","spell_freeze_radius_blue",,,"Base",,,,,,,,,,,,,
"Spell_freeze_cast",,,,,,,"sound_freeze_deploy","Effect",,,,,"Above",,,,,,,,,,,,,
"level_up_hud",,,,,,,,"ParticleEmitter",,,"Get_xp_sparkle",,"Above",,,,,,,,,,,,,
"Spell_lightning_effect",,,1000,,200,,"sound_lightning_1","ParticleEmitter",,,"Spell_ligntning_smoke1",,"Object",,,,,,,"BlueLighning",,,,"spell_lightning_effect_prestige",,
,,,,,200,,,"ParticleEmitter",,,"Spell_lightning_hitSpot",,"Ground",,,,,,,"RedLightning",,,,,,
,,,,,200,,,"ParticleEmitter",,,"Spell_lightning_hitSpot2",,"Above",,,,,,,,,,,,,
,,,,,100,,,"ParticleEmitter",,,"Spell_lightning_bolt",,"Above",,,,,,,,,,,,,
,,,,,50,,,"ParticleEmitter",,,"Spell_lightning_sparks",,"Object",,,,,,,,,,,,,
,,,,,50,,,"ParticleEmitter",,,"Spell_lightning_Flash",,"Ground",,,,,,,,,,,,,
,,,,,50,,,"ParticleEmitter",,,"Spell_lightning_Rock_debris",,"Base",,,,,,,,,,,,,
,,,,,100,,,"ParticleEmitter",,,"Spell_lightning_Rock_debris2",,"Base",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"Spell_lightning_electric",,"Base",,,,,,,,,,,,,
